id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
235,2011,Chennai,2011-04-08,Chennai_Super_Kings,Kolkata_Knight_Riders,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,2,0,S_Anirudha,"MA_Chidambaram_Stadium,_Chepauk",BR_Doctrove,PR_Reiffel
236,2011,Hyderabad,2011-04-09,Deccan_Chargers,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,8,SK_Trivedi,"Rajiv_Gandhi_International_Stadium,_Uppal",RE_Koertzen,SK_Tarapore
237,2011,Kochi,2011-04-09,Kochi_Tuskers_Kerala,Royal_Challengers_Bangalore,Kochi_Tuskers_Kerala,bat,normal,0,Royal_Challengers_Bangalore,0,6,AB_de_Villiers,Nehru_Stadium,HDPK_Dharmasena,K_Hariharan
238,2011,Delhi,2011-04-10,Delhi_Daredevils,Mumbai_Indians,Delhi_Daredevils,bat,normal,0,Mumbai_Indians,0,8,SL_Malinga,Feroz_Shah_Kotla,AM_Saheba,RB_Tiffin
239,2011,Mumbai,2011-04-10,Kings_XI_Punjab,Pune_Warriors,Kings_XI_Punjab,bat,normal,0,Pune_Warriors,0,7,SB_Wagh,Dr_DY_Patil_Sports_Academy,BR_Doctrove,PR_Reiffel
240,2011,Kolkata,2011-04-11,Kolkata_Knight_Riders,Deccan_Chargers,Kolkata_Knight_Riders,bat,normal,0,Kolkata_Knight_Riders,9,0,JH_Kallis,Eden_Gardens,RE_Koertzen,SK_Tarapore
241,2011,Jaipur,2011-04-12,Delhi_Daredevils,Rajasthan_Royals,Delhi_Daredevils,bat,normal,0,Rajasthan_Royals,0,6,SK_Warne,Sawai_Mansingh_Stadium,Aleem_Dar,RB_Tiffin
242,2011,Bangalore,2011-04-12,Royal_Challengers_Bangalore,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,9,SR_Tendulkar,M_Chinnaswamy_Stadium,HDPK_Dharmasena,AL_Hill
243,2011,Chandigarh,2011-04-13,Chennai_Super_Kings,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,6,PC_Valthaty,"Punjab_Cricket_Association_Stadium,_Mohali",Asad_Rauf,SL_Shastri
244,2011,Mumbai,2011-04-13,Kochi_Tuskers_Kerala,Pune_Warriors,Kochi_Tuskers_Kerala,bat,normal,0,Pune_Warriors,0,4,MD_Mishra,Dr_DY_Patil_Sports_Academy,S_Asnani,PR_Reiffel
245,2011,Hyderabad,2011-04-14,Deccan_Chargers,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Deccan_Chargers,33,0,DW_Steyn,"Rajiv_Gandhi_International_Stadium,_Uppal",RE_Koertzen,S_Ravi
246,2011,Jaipur,2011-04-15,Rajasthan_Royals,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,9,G_Gambhir,Sawai_Mansingh_Stadium,Aleem_Dar,SS_Hazare
247,2011,Mumbai,2011-04-15,Mumbai_Indians,Kochi_Tuskers_Kerala,Kochi_Tuskers_Kerala,field,normal,0,Kochi_Tuskers_Kerala,0,8,BB_McCullum,Wankhede_Stadium,BR_Doctrove,PR_Reiffel
248,2011,Chennai,2011-04-16,Chennai_Super_Kings,Royal_Challengers_Bangalore,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,21,0,MEK_Hussey,"MA_Chidambaram_Stadium,_Chepauk",HDPK_Dharmasena,AL_Hill
249,2011,Hyderabad,2011-04-16,Deccan_Chargers,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,8,PC_Valthaty,"Rajiv_Gandhi_International_Stadium,_Uppal",RE_Koertzen,S_Ravi
250,2011,Mumbai,2011-04-17,Pune_Warriors,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,3,Yuvraj_Singh,Dr_DY_Patil_Sports_Academy,Asad_Rauf,AM_Saheba
251,2011,Kolkata,2011-04-17,Rajasthan_Royals,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,8,L_Balaji,Eden_Gardens,Aleem_Dar,RB_Tiffin
252,2011,Kochi,2011-04-18,Chennai_Super_Kings,Kochi_Tuskers_Kerala,Kochi_Tuskers_Kerala,field,normal,1,Kochi_Tuskers_Kerala,0,7,BB_McCullum,Nehru_Stadium,K_Hariharan,AL_Hill
253,2011,Delhi,2011-04-19,Deccan_Chargers,Delhi_Daredevils,Deccan_Chargers,bat,normal,0,Deccan_Chargers,16,0,S_Sohal,Feroz_Shah_Kotla,PR_Reiffel,RJ_Tucker
254,2011,Mumbai,2011-04-20,Pune_Warriors,Mumbai_Indians,Pune_Warriors,bat,normal,0,Mumbai_Indians,0,7,MM_Patel,Wankhede_Stadium,Asad_Rauf,AM_Saheba
255,2011,Kolkata,2011-04-20,Kochi_Tuskers_Kerala,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kochi_Tuskers_Kerala,6,0,DPMD_Jayawardene,Eden_Gardens,Aleem_Dar,RB_Tiffin
256,2011,Chandigarh,2011-04-21,Kings_XI_Punjab,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Kings_XI_Punjab,48,0,SE_Marsh,"Punjab_Cricket_Association_Stadium,_Mohali",S_Asnani,PR_Reiffel
257,2011,Mumbai,2011-04-22,Mumbai_Indians,Chennai_Super_Kings,Chennai_Super_Kings,field,normal,0,Mumbai_Indians,8,0,Harbhajan_Singh,Wankhede_Stadium,Asad_Rauf,AM_Saheba
258,2011,Kolkata,2011-04-22,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,9,CH_Gayle,Eden_Gardens,SS_Hazare,RB_Tiffin
259,2011,Delhi,2011-04-23,Delhi_Daredevils,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Delhi_Daredevils,29,0,DA_Warner,Feroz_Shah_Kotla,S_Asnani,RE_Koertzen
260,2011,Hyderabad,2011-04-24,Mumbai_Indians,Deccan_Chargers,Deccan_Chargers,field,normal,0,Mumbai_Indians,37,0,SL_Malinga,"Rajiv_Gandhi_International_Stadium,_Uppal",HDPK_Dharmasena,AL_Hill
261,2011,Jaipur,2011-04-24,Kochi_Tuskers_Kerala,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,8,SK_Warne,Sawai_Mansingh_Stadium,BR_Doctrove,SK_Tarapore
262,2011,Chennai,2011-04-25,Chennai_Super_Kings,Pune_Warriors,Pune_Warriors,field,normal,0,Chennai_Super_Kings,25,0,MEK_Hussey,"MA_Chidambaram_Stadium,_Chepauk",Aleem_Dar,RB_Tiffin
263,2011,Delhi,2011-04-26,Delhi_Daredevils,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,3,V_Kohli,Feroz_Shah_Kotla,S_Asnani,RJ_Tucker
264,2011,Mumbai,2011-04-27,Pune_Warriors,Chennai_Super_Kings,Pune_Warriors,bat,normal,0,Chennai_Super_Kings,0,8,DE_Bollinger,Dr_DY_Patil_Sports_Academy,Asad_Rauf,SL_Shastri
265,2011,Kochi,2011-04-27,Deccan_Chargers,Kochi_Tuskers_Kerala,Kochi_Tuskers_Kerala,field,normal,0,Deccan_Chargers,55,0,I_Sharma,Nehru_Stadium,HDPK_Dharmasena,AL_Hill
266,2011,Delhi,2011-04-28,Kolkata_Knight_Riders,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Kolkata_Knight_Riders,17,0,MK_Tiwary,Feroz_Shah_Kotla,PR_Reiffel,RJ_Tucker
267,2011,Jaipur,2011-04-29,Mumbai_Indians,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,7,J_Botha,Sawai_Mansingh_Stadium,Asad_Rauf,SK_Tarapore
268,2011,Bangalore,2011-04-29,Royal_Challengers_Bangalore,Pune_Warriors,Pune_Warriors,field,normal,0,Royal_Challengers_Bangalore,26,0,V_Kohli,M_Chinnaswamy_Stadium,Aleem_Dar,SS_Hazare
269,2011,Kochi,2011-04-30,Delhi_Daredevils,Kochi_Tuskers_Kerala,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,38,0,V_Sehwag,Nehru_Stadium,HDPK_Dharmasena,AL_Hill
270,2011,Kolkata,2011-04-30,Kings_XI_Punjab,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,8,Iqbal_Abdulla,Eden_Gardens,AM_Saheba,SL_Shastri
271,2011,Jaipur,2011-05-01,Pune_Warriors,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,6,LRPL_Taylor,Sawai_Mansingh_Stadium,SK_Tarapore,SJA_Taufel
272,2011,Chennai,2011-05-01,Chennai_Super_Kings,Deccan_Chargers,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,19,0,JA_Morkel,"MA_Chidambaram_Stadium,_Chepauk",Aleem_Dar,RB_Tiffin
273,2011,Mumbai,2011-05-02,Mumbai_Indians,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Mumbai_Indians,23,0,KA_Pollard,Wankhede_Stadium,HDPK_Dharmasena,PR_Reiffel
274,2011,Delhi,2011-05-02,Delhi_Daredevils,Kochi_Tuskers_Kerala,Kochi_Tuskers_Kerala,field,normal,0,Kochi_Tuskers_Kerala,0,7,P_Parameswaran,Feroz_Shah_Kotla,Asad_Rauf,SL_Shastri
275,2011,Hyderabad,2011-05-03,Kolkata_Knight_Riders,Deccan_Chargers,Deccan_Chargers,field,normal,0,Kolkata_Knight_Riders,20,0,YK_Pathan,"Rajiv_Gandhi_International_Stadium,_Uppal",S_Asnani,RJ_Tucker
276,2011,Chennai,2011-05-04,Rajasthan_Royals,Chennai_Super_Kings,Rajasthan_Royals,bat,normal,0,Chennai_Super_Kings,0,8,MEK_Hussey,"MA_Chidambaram_Stadium,_Chepauk",SS_Hazare,RB_Tiffin
277,2011,Mumbai,2011-05-04,Mumbai_Indians,Pune_Warriors,Pune_Warriors,field,normal,0,Mumbai_Indians,21,0,R_Sharma,Dr_DY_Patil_Sports_Academy,HDPK_Dharmasena,SJA_Taufel
278,2011,Kochi,2011-05-05,Kochi_Tuskers_Kerala,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kochi_Tuskers_Kerala,17,0,BJ_Hodge,Nehru_Stadium,S_Ravi,RJ_Tucker
279,2011,Hyderabad,2011-05-05,Deccan_Chargers,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,4,V_Sehwag,"Rajiv_Gandhi_International_Stadium,_Uppal",Asad_Rauf,AM_Saheba
280,2011,Bangalore,2011-05-06,Royal_Challengers_Bangalore,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Royal_Challengers_Bangalore,85,0,CH_Gayle,M_Chinnaswamy_Stadium,Aleem_Dar,RB_Tiffin
281,2011,Kolkata,2011-05-07,Chennai_Super_Kings,Kolkata_Knight_Riders,Chennai_Super_Kings,bat,normal,1,Kolkata_Knight_Riders,10,0,Iqbal_Abdulla,Eden_Gardens,Asad_Rauf,PR_Reiffel
282,2011,Mumbai,2011-05-07,Mumbai_Indians,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Mumbai_Indians,32,0,AT_Rayudu,Wankhede_Stadium,K_Hariharan,SJA_Taufel
283,2011,Bangalore,2011-05-08,Kochi_Tuskers_Kerala,Royal_Challengers_Bangalore,Kochi_Tuskers_Kerala,bat,normal,0,Royal_Challengers_Bangalore,0,9,CH_Gayle,M_Chinnaswamy_Stadium,Aleem_Dar,SS_Hazare
284,2011,Chandigarh,2011-05-08,Kings_XI_Punjab,Pune_Warriors,Kings_XI_Punjab,bat,normal,0,Pune_Warriors,0,5,R_Sharma,"Punjab_Cricket_Association_Stadium,_Mohali",SK_Tarapore,RJ_Tucker
285,2011,Jaipur,2011-05-09,Chennai_Super_Kings,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Chennai_Super_Kings,63,0,M_Vijay,Sawai_Mansingh_Stadium,K_Hariharan,SJA_Taufel
286,2011,Hyderabad,2011-05-10,Deccan_Chargers,Pune_Warriors,Deccan_Chargers,bat,normal,0,Pune_Warriors,0,6,MR_Marsh,"Rajiv_Gandhi_International_Stadium,_Uppal",Asad_Rauf,AM_Saheba
287,2011,Chandigarh,2011-05-10,Kings_XI_Punjab,Mumbai_Indians,Mumbai_Indians,field,normal,0,Kings_XI_Punjab,76,0,BA_Bhatt,"Punjab_Cricket_Association_Stadium,_Mohali",SK_Tarapore,RJ_Tucker
288,2011,Jaipur,2011-05-11,Rajasthan_Royals,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,9,S_Aravind,Sawai_Mansingh_Stadium,HDPK_Dharmasena,K_Hariharan
289,2011,Chennai,2011-05-12,Chennai_Super_Kings,Delhi_Daredevils,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,18,0,MS_Dhoni,"MA_Chidambaram_Stadium,_Chepauk",AM_Saheba,SL_Shastri
290,2011,Indore,2011-05-13,Kochi_Tuskers_Kerala,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,6,KD_Karthik,Holkar_Cricket_Stadium,S_Asnani,RJ_Tucker
291,2011,Bangalore,2011-05-14,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,1,Royal_Challengers_Bangalore,0,4,CH_Gayle,M_Chinnaswamy_Stadium,RE_Koertzen,RB_Tiffin
292,2011,Mumbai,2011-05-14,Deccan_Chargers,Mumbai_Indians,Deccan_Chargers,bat,normal,0,Deccan_Chargers,10,0,A_Mishra,Wankhede_Stadium,S_Ravi,SK_Tarapore
293,2011,Dharamsala,2011-05-15,Kings_XI_Punjab,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Kings_XI_Punjab,29,0,PP_Chawla,Himachal_Pradesh_Cricket_Association_Stadium,Asad_Rauf,SL_Shastri
294,2011,Indore,2011-05-15,Rajasthan_Royals,Kochi_Tuskers_Kerala,Kochi_Tuskers_Kerala,field,normal,0,Kochi_Tuskers_Kerala,0,8,BJ_Hodge,Holkar_Cricket_Stadium,PR_Reiffel,RJ_Tucker
295,2011,Mumbai,2011-05-16,Pune_Warriors,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,6,A_Mishra,Dr_DY_Patil_Sports_Academy,S_Ravi,SK_Tarapore
296,2011,Dharamsala,2011-05-17,Kings_XI_Punjab,Royal_Challengers_Bangalore,Kings_XI_Punjab,bat,normal,0,Kings_XI_Punjab,111,0,AC_Gilchrist,Himachal_Pradesh_Cricket_Association_Stadium,Asad_Rauf,AM_Saheba
297,2011,Chennai,2011-05-18,Chennai_Super_Kings,Kochi_Tuskers_Kerala,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,11,0,WP_Saha,"MA_Chidambaram_Stadium,_Chepauk",HDPK_Dharmasena,RE_Koertzen
298,2011,Mumbai,2011-05-19,Pune_Warriors,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,7,YK_Pathan,Dr_DY_Patil_Sports_Academy,S_Ravi,SJA_Taufel
299,2011,Mumbai,2011-05-20,Mumbai_Indians,Rajasthan_Royals,Mumbai_Indians,bat,normal,0,Rajasthan_Royals,0,10,SR_Watson,Wankhede_Stadium,RE_Koertzen,PR_Reiffel
300,2011,Dharamsala,2011-05-21,Deccan_Chargers,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Deccan_Chargers,82,0,S_Dhawan,Himachal_Pradesh_Cricket_Association_Stadium,Asad_Rauf,AM_Saheba
301,2011,Delhi,2011-05-21,Delhi_Daredevils,Pune_Warriors,Delhi_Daredevils,bat,no_result,0,,0,0,,Feroz_Shah_Kotla,SS_Hazare,RJ_Tucker
302,2011,Bangalore,2011-05-22,Chennai_Super_Kings,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,8,CH_Gayle,M_Chinnaswamy_Stadium,K_Hariharan,RE_Koertzen
303,2011,Kolkata,2011-05-22,Kolkata_Knight_Riders,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,5,JEC_Franklin,Eden_Gardens,SK_Tarapore,SJA_Taufel
304,2011,Mumbai,2011-05-24,Royal_Challengers_Bangalore,Chennai_Super_Kings,Chennai_Super_Kings,field,normal,0,Chennai_Super_Kings,0,6,SK_Raina,Wankhede_Stadium,Asad_Rauf,SJA_Taufel
305,2011,Mumbai,2011-05-25,Kolkata_Knight_Riders,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,4,MM_Patel,Wankhede_Stadium,Asad_Rauf,SJA_Taufel
306,2011,Chennai,2011-05-27,Royal_Challengers_Bangalore,Mumbai_Indians,Mumbai_Indians,field,normal,0,Royal_Challengers_Bangalore,43,0,CH_Gayle,"MA_Chidambaram_Stadium,_Chepauk",Asad_Rauf,SJA_Taufel
307,2011,Chennai,2011-05-28,Chennai_Super_Kings,Royal_Challengers_Bangalore,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,58,0,M_Vijay,"MA_Chidambaram_Stadium,_Chepauk",Asad_Rauf,SJA_Taufel
308,2012,Chennai,2012-04-04,Chennai_Super_Kings,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,8,RE_Levi,"MA_Chidambaram_Stadium,_Chepauk",JD_Cloete,SJA_Taufel
309,2012,Kolkata,2012-04-05,Kolkata_Knight_Riders,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,8,IK_Pathan,Eden_Gardens,S_Asnani,HDPK_Dharmasena
310,2012,Mumbai,2012-04-06,Pune_Warriors,Mumbai_Indians,Mumbai_Indians,field,normal,0,Pune_Warriors,28,0,SPD_Smith,Wankhede_Stadium,AK_Chaudhary,SJA_Taufel
311,2012,Jaipur,2012-04-06,Rajasthan_Royals,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Rajasthan_Royals,31,0,AM_Rahane,Sawai_Mansingh_Stadium,BF_Bowden,SK_Tarapore
312,2012,Bangalore,2012-04-07,Royal_Challengers_Bangalore,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Royal_Challengers_Bangalore,20,0,AB_de_Villiers,M_Chinnaswamy_Stadium,S_Asnani,S_Ravi
313,2012,Visakhapatnam,2012-04-07,Chennai_Super_Kings,Deccan_Chargers,Deccan_Chargers,field,normal,0,Chennai_Super_Kings,74,0,RA_Jadeja,Dr._Y.S._Rajasekhara_Reddy_ACA-VDCA_Cricket_Stadium,JD_Cloete,HDPK_Dharmasena
314,2012,Jaipur,2012-04-08,Rajasthan_Royals,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Rajasthan_Royals,22,0,BJ_Hodge,Sawai_Mansingh_Stadium,BF_Bowden,VA_Kulkarni
315,2012,Pune,2012-04-08,Pune_Warriors,Kings_XI_Punjab,Pune_Warriors,bat,normal,0,Pune_Warriors,22,0,MN_Samuels,Subrata_Roy_Sahara_Stadium,S_Das,SJA_Taufel
316,2012,Visakhapatnam,2012-04-09,Deccan_Chargers,Mumbai_Indians,Deccan_Chargers,bat,normal,0,Mumbai_Indians,0,5,RG_Sharma,Dr._Y.S._Rajasekhara_Reddy_ACA-VDCA_Cricket_Stadium,AK_Chaudhary,JD_Cloete
317,2012,Bangalore,2012-04-10,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Kolkata_Knight_Riders,42,0,L_Balaji,M_Chinnaswamy_Stadium,S_Ravi,RJ_Tucker
318,2012,Delhi,2012-04-10,Chennai_Super_Kings,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,8,M_Morkel,Feroz_Shah_Kotla,Asad_Rauf,SK_Tarapore
319,2012,Mumbai,2012-04-11,Mumbai_Indians,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Mumbai_Indians,27,0,KA_Pollard,Wankhede_Stadium,Aleem_Dar,BNJ_Oxenford
320,2012,Chennai,2012-04-12,Royal_Challengers_Bangalore,Chennai_Super_Kings,Royal_Challengers_Bangalore,bat,normal,0,Chennai_Super_Kings,0,5,F_du_Plessis,"MA_Chidambaram_Stadium,_Chepauk",HDPK_Dharmasena,RJ_Tucker
321,2012,Chandigarh,2012-04-12,Pune_Warriors,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,7,AD_Mascarenhas,"Punjab_Cricket_Association_Stadium,_Mohali",VA_Kulkarni,SK_Tarapore
322,2012,Kolkata,2012-04-13,Rajasthan_Royals,Kolkata_Knight_Riders,Rajasthan_Royals,bat,normal,0,Kolkata_Knight_Riders,0,5,Shakib_Al_Hasan,Eden_Gardens,Asad_Rauf,S_Asnani
323,2012,Delhi,2012-04-19,Deccan_Chargers,Delhi_Daredevils,Deccan_Chargers,bat,normal,0,Delhi_Daredevils,0,5,KP_Pietersen,Feroz_Shah_Kotla,BF_Bowden,SK_Tarapore
324,2012,Pune,2012-04-14,Chennai_Super_Kings,Pune_Warriors,Chennai_Super_Kings,bat,normal,0,Pune_Warriors,0,7,JD_Ryder,Subrata_Roy_Sahara_Stadium,Aleem_Dar,BNJ_Oxenford
325,2012,Kolkata,2012-04-15,Kings_XI_Punjab,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kings_XI_Punjab,2,0,SP_Narine,Eden_Gardens,Asad_Rauf,S_Asnani
326,2012,Bangalore,2012-04-15,Rajasthan_Royals,Royal_Challengers_Bangalore,Rajasthan_Royals,bat,normal,0,Rajasthan_Royals,59,0,AM_Rahane,M_Chinnaswamy_Stadium,JD_Cloete,RJ_Tucker
327,2012,Mumbai,2012-04-16,Mumbai_Indians,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,7,S_Nadeem,Wankhede_Stadium,BF_Bowden,SK_Tarapore
328,2012,Jaipur,2012-04-17,Deccan_Chargers,Rajasthan_Royals,Deccan_Chargers,bat,normal,0,Rajasthan_Royals,0,5,BJ_Hodge,Sawai_Mansingh_Stadium,Aleem_Dar,BNJ_Oxenford
329,2012,Bangalore,2012-04-17,Pune_Warriors,Royal_Challengers_Bangalore,Pune_Warriors,bat,normal,0,Royal_Challengers_Bangalore,0,6,CH_Gayle,M_Chinnaswamy_Stadium,S_Asnani,S_Das
330,2012,Chandigarh,2012-04-18,Kings_XI_Punjab,Kolkata_Knight_Riders,Kings_XI_Punjab,bat,normal,0,Kolkata_Knight_Riders,0,8,G_Gambhir,"Punjab_Cricket_Association_Stadium,_Mohali",JD_Cloete,RJ_Tucker
331,2012,Hyderabad,2012-05-10,Deccan_Chargers,Delhi_Daredevils,Deccan_Chargers,bat,normal,0,Delhi_Daredevils,0,9,DA_Warner,"Rajiv_Gandhi_International_Stadium,_Uppal",JD_Cloete,SJA_Taufel
332,2012,Chennai,2012-04-19,Chennai_Super_Kings,Pune_Warriors,Pune_Warriors,field,normal,0,Chennai_Super_Kings,13,0,KMDN_Kulasekara,"MA_Chidambaram_Stadium,_Chepauk",Asad_Rauf,S_Das
333,2012,Chandigarh,2012-04-20,Kings_XI_Punjab,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,5,CH_Gayle,"Punjab_Cricket_Association_Stadium,_Mohali",S_Ravi,RJ_Tucker
334,2012,Chennai,2012-04-21,Rajasthan_Royals,Chennai_Super_Kings,Rajasthan_Royals,bat,normal,0,Chennai_Super_Kings,0,7,F_du_Plessis,"MA_Chidambaram_Stadium,_Chepauk",Aleem_Dar,BNJ_Oxenford
335,2012,Delhi,2012-04-21,Pune_Warriors,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Pune_Warriors,20,0,SC_Ganguly,Feroz_Shah_Kotla,Asad_Rauf,S_Das
336,2012,Mumbai,2012-04-22,Mumbai_Indians,Kings_XI_Punjab,Mumbai_Indians,bat,normal,0,Kings_XI_Punjab,0,6,SE_Marsh,Wankhede_Stadium,S_Ravi,RJ_Tucker
337,2012,Cuttack,2012-04-22,Deccan_Chargers,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,5,B_Lee,Barabati_Stadium,BF_Bowden,SK_Tarapore
338,2012,Jaipur,2012-04-23,Royal_Challengers_Bangalore,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Royal_Challengers_Bangalore,46,0,AB_de_Villiers,Sawai_Mansingh_Stadium,Asad_Rauf,S_Asnani
339,2012,Pune,2012-04-24,Pune_Warriors,Delhi_Daredevils,Pune_Warriors,bat,normal,0,Delhi_Daredevils,0,8,V_Sehwag,Subrata_Roy_Sahara_Stadium,S_Ravi,RJ_Tucker
340,2012,Chandigarh,2012-04-25,Kings_XI_Punjab,Mumbai_Indians,Kings_XI_Punjab,bat,normal,0,Mumbai_Indians,0,4,AT_Rayudu,"Punjab_Cricket_Association_Stadium,_Mohali",Aleem_Dar,BNJ_Oxenford
341,2012,Pune,2012-04-26,Deccan_Chargers,Pune_Warriors,Deccan_Chargers,bat,normal,0,Deccan_Chargers,18,0,CL_White,Subrata_Roy_Sahara_Stadium,S_Ravi,RJ_Tucker
342,2012,Delhi,2012-04-27,Delhi_Daredevils,Mumbai_Indians,Mumbai_Indians,field,normal,0,Delhi_Daredevils,37,0,V_Sehwag,Feroz_Shah_Kotla,Aleem_Dar,BNJ_Oxenford
343,2012,Chennai,2012-04-28,Kings_XI_Punjab,Chennai_Super_Kings,Kings_XI_Punjab,bat,normal,0,Kings_XI_Punjab,7,0,Mandeep_Singh,"MA_Chidambaram_Stadium,_Chepauk",BF_Bowden,SK_Tarapore
344,2012,Kolkata,2012-04-28,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Kolkata_Knight_Riders,bat,normal,0,Kolkata_Knight_Riders,47,0,G_Gambhir,Eden_Gardens,Asad_Rauf,BR_Doctrove
345,2012,Delhi,2012-04-29,Delhi_Daredevils,Rajasthan_Royals,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,1,0,V_Sehwag,Feroz_Shah_Kotla,S_Ravi,RJ_Tucker
346,2012,Mumbai,2012-04-29,Deccan_Chargers,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,5,DW_Steyn,Wankhede_Stadium,AK_Chaudhary,BNJ_Oxenford
347,2012,Chennai,2012-04-30,Chennai_Super_Kings,Kolkata_Knight_Riders,Chennai_Super_Kings,bat,normal,0,Kolkata_Knight_Riders,0,5,G_Gambhir,"MA_Chidambaram_Stadium,_Chepauk",BF_Bowden,C_Shamshuddin
348,2012,Cuttack,2012-05-01,Deccan_Chargers,Pune_Warriors,Deccan_Chargers,bat,normal,0,Deccan_Chargers,13,0,KC_Sangakkara,Barabati_Stadium,Aleem_Dar,AK_Chaudhary
349,2012,Jaipur,2012-05-01,Rajasthan_Royals,Delhi_Daredevils,Rajasthan_Royals,bat,normal,0,Delhi_Daredevils,0,6,P_Negi,Sawai_Mansingh_Stadium,JD_Cloete,SJA_Taufel
350,2012,Bangalore,2012-05-02,Royal_Challengers_Bangalore,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,4,Azhar_Mahmood,M_Chinnaswamy_Stadium,BF_Bowden,C_Shamshuddin
